NO,이수구분,AISW마이크로디그리,교양영역,학수번호,분반,개설학년,교과목명,학점,교수명,강의시간(강의실),수업구분,수업방법,팀티칭 유형
2804,전공선택,,,4AEB1754,01,,IR 피칭실전연구 ,3,허철무,"목10,11,12(벤처대학원(서울) 301)",야간,,
2805,전공선택,,,4AEB1755,01,,외식창업세미나,3,강신기,"토8,9,10(벤처대학원(서울) 501)",야간,,
2806,전공선택,,,4AEC1850,01,,운동처방론,3,조수연,"화8,9,10(체육관(아산) 311)",야간,,
2807,전공선택,,,4AEC1851,01,,스포츠 영양학,3,조수연,"화1,2,3(체육관(아산) 311)",주간,,
2808,전공선택,,,4AEC1864,01,,스포츠미디어,3,김인재,"월9,10,11(체육관(아산) 309)",야간,,
2809,전공선택,,,4AEC1872,01,,스포츠윤리학,3,주종미,"월5,6,7(체육관(아산) 311)",주간,,
2810,전공선택,,,4AEC1876,01,,교수-학습행동분석,3,유상석,"수9(체육관(아산) 309)/화9,10(체육관(아산) 309)",야간,,
2811,전공선택,,,4AEC1879,01,,스포츠데이터 분석과 시각화,3,김경식,"수4,5,6(체육관(아산) 309)",주간,,
2812,전공선택,,,4AED0003,01,,애니메이션 표현기법연구,3,박종래,"화4,5,6(조형과학관(아산) 215-1)",주간,,
2813,전공선택,,,4AED0007,01,,영상연출론,3,이선영,"수1,2,3(조형과학관(아산) 215-1)",주간,,
2814,전공선택,,,4AED0023,01,,복합영상기획론,3,이선영,"수8,9,10(조형과학관(아산) 215-1)",주간,,
2815,전공선택,,,4AEF1614,01,,연출실습,3,김이경,"화4,5,6(예술관(아산) 321)",주간,,
2816,전공선택,,,4AEF1625,01,,무대제도 및 3D렌더링,3,정상훈,"월5,6,7(예술관(아산) 321)",주간,,
2817,전공선택,,,4AEG6639,01,,스포츠지도의철학적접근,2,마세근,"토4,5(골프학과실습장(아산) 101)",주간,,
2818,전공선택,,,4AEG6653,01,,스포츠지도전공론 l,2,노희준,"토0,1(골프학과실습장(아산) 101)",주간,,
2819,전공선택,,,4AEG6658,01,,스포츠의학,2,안창식,"토4,5(골프학과실습장(아산) 102)",주간,,
2820,전공선택,,,4AEG6662,01,,스포츠 지도 전공론 2,2,노희준,"토2,3(골프학과실습장(아산) 101)",주간,,
2821,전공선택,,,4AEG6670,01,,스포츠산업 연구방법론,2,노희준,"토4,5(골프학과실습장(아산) 103)",주간,,
2822,전공선택,,,4AEG6671,01,,스포츠융합 헬스케어,2,마세근,"토2,3(골프학과실습장(아산) 102)",주간,,
2823,전공선택,,,4AEG6676,01,,스포츠 시설경영,2,강경수,"토2,3(골프학과실습장(아산) 103)",주간,,
2824,전공선택,,,4AEG6679,01,,스포츠 산업 문화탐방 2,2,모경원,"토6,7(골프학과실습장(아산) 103)",주간,,
2825,전공선택,,,4AEH1645,01,,골프애널리스트,3,박해원,"토0,1,2(골프학과실습장(아산) 100)",주간,,
2826,전공선택,,,4AEH1653,01,,골프코스공략법연구,3,안창식,"목0,1,2(골프학과실습장(아산) 103)",주간,,
2827,전공선택,,,4AEM0005,01,,디지털애니메이션제작연구 2,3,이종한,"목3(조형과학관(아산) 213-2)/수1,2(조형과학관(아산) 213-2)",주간,,
2828,전공선택,,,4AEM0010,01,,애니메이션기획특수연구,3,박종래,"화7,8,9(조형과학관(아산) 213-2)",주간,,
2829,전공선택,,,4AEM0035,01,,애니메이션작가론,3,이종한,"목1,2(조형과학관(아산) 213-2)/월11(조형과학관(아산) 213-2)",주간,,
2830,전공선택,,,4AEM0038,01,,현대공간디자인연구,3,조은길,"목1,2,3(예술관(아산) 211)",주간,,
2831,전공선택,,,4AEM0073,01,,3D애니메이션실습 1,3,이용수,"월8,9,10(조형과학관(아산) 213-2)",주간,,
2832,전공선택,,,4AEM0075,01,,응용수학,2,장규환,"화1,2(강석규교육관(아산) 320)",주간,,
2833,전공선택,,,4AEM0075,02,,응용수학,2,장규환,"화3,4(강석규교육관(아산) 320)",주간,,
2834,전공선택,,,4AEM0076,01,,한국생활과 경제,2,강태우,"화3,4(벤처산학협력관(아산) 103)",주간,,
2835,전공선택,,,4AEN0004,01,,서양대중음악연구,3,정우식,"화4,5,6(산학협동1호관(아산) 115)",주간,,
2836,전공선택,,,4AEN0014,01,,고전음악연구,3,박지영,"화8,9,10(음악관(천안) 420)",주간,,
2837,전공선택,,,4AEN0019,01,,광고홍보연구 l,3,윤경부,"수5,6,7(강석규교육관(아산) 503)",주간,,
2838,전공선택,,,4AEN0022,01,,한국음악예술연구,3,박지영,"금9,10,11(음악관(천안) 523)",주간,,
2839,전공선택,,,4AEN0054,01,,현대음악연구,3,박지영,"월10,11,12(음악관(천안) 419)",주간,,
2840,전공선택,,,4AEN0055,01,,성악교수법 연구,3,이한나,"월3,4,5(음악관(천안) 420)",주간,,
2841,전공선택,,,4AEN0102,01,,음악분석이론 2,3,박지영,"화4,5,6(음악관(천안) 420)",주간,,
2842,전공선택,,,4AEN0108,01,,방송미디어산업론 2,3,변상규,"월5,6,7(제1공학관(아산) 503)",주간,,
2843,전공선택,,,4AEN0125,01,,미디어문화산업 경제연구2,3,변상규,"화0,1,2(제1공학관(아산) 503)",주간,,
2844,전공선택,,,4AEN0132,01,,AI영상제작론,3,진승현,"화3,4,5(강석규교육관(아산) 501)",주간,,
2845,전공선택,,,4AEN0133,01,,AI영상제작논문연구,3,진승현,"수2,3,4(강석규교육관(아산) 501)",주간,,
2846,전공선택,,,4AEN0137,01,,문화기획 논문 연구2 ,3,정우식,"수4,5,6(산학협동1호관(아산) 115)",주간,,
2847,전공선택,,,4AEO0013,01,,트레이닝 방법론,3,이지은,"화5,6(체육관(아산) 206)/화7(체육관(아산) 310)",주간,,
2848,전공선택,,,4AEO0014,01,,스포츠손상의 응급처치와 재활실습,3,김찬선,"수7,8,9(체육관(아산) 312)",주간,,
2849,전공선택,,,4AES0005,01,,골프문화탐방연구,2,전광우,"토10,11(골프학과실습장(아산) 004)",주간,,
2850,전공선택,,,4AES0024,01,,골프컨디셔닝,2,정일미,"토0,1(골프학과실습장(아산) 004)",주간,,
2851,전공선택,,,4AES0037,01,,골프스윙실습 I,2,정일미,"토4,5(골프학과실습장(아산) 004)",주간,,
2852,전공선택,,,4AES0043,01,,골프클럽피팅 및 실습 Ⅰ,2,전광우,"토8,9(골프학과실습장(아산) 004)",주간,,
2853,전공선택,,,4AES0056,01,,골프세미나 Ⅰ,2,정일미,"토2,3(골프학과실습장(아산) 004)",주간,,
2854,전공선택,,,4AET0008,01,,아이덴티티디자인2,3,정무환,"목1,2,3(예술관(아산) 213)",주간,,
2855,전공선택,,,4AET0012,01,,컨텐츠디자인,3,이혜수,"금8,9,10(예술관(아산) 214)",주간,,
2856,전공선택,,,4AET0013,01,,인터랙티브디자인,3,허준영,"월2,3,4(예술관(아산) 109)",주간,,
2857,전공선택,,,4AFM0010,01,,새로운 구약성서 읽기,3,정미혜,"월5,6,7(종합정보관(천안) 407)",주간(천안),,
2858,전공선택,,,4AFN0009,01,,예수와 복음서,3,이승현,"토11,12,13(종합정보관(천안) 401)",주간(천안),,
2859,전공선택,,,4AGA0039,01,,기술전략과 혁신,3,정희운,목13(강석규교육관(아산) 502)/수13(강석규교육관(아산) 502)/화13(강석규교육관(아산) 502),주간,,
2860,전공선택,,,4AGA0139,01,,글로벌사업화전략,3,권영일,"토5,6,7(강석규교육관(아산) 401)",주간,,
2861,전공선택,,,4AGA0174,01,,AI 프로젝트 관리 방법론,3,권형주,"토1,2,3(강석규교육관(아산) 514)",주간,,
2862,전공선택,,,4AGA0179,01,,기술경영원론 3,3,김현철,"토5,6,7(강석규교육관(아산) 402)",주간,,
2863,전공선택,,,4AGA0192,01,,실패학의 조직리더십(심화),3,김동회,"금11,12,13(강석규교육관(아산) 514)",주간,,
2864,전공선택,,,4AGC0008,01,,AI비즈니스모델,3,정희운,"토5,6,7(강석규교육관(아산) 513)",주간,,
2865,전공선택,,,4AGC0008,02,,AI비즈니스모델,3,안경만,"토5,6,7(강석규교육관(아산) 501)",주간,,
2866,전공선택,,,4AGC0050,01,,융합기술경영 회귀분석연구방법론,3,신건권,목10(강석규교육관(아산) 514)/수10(강석규교육관(아산) 514)/화10(강석규교육관(아산) 514),주간,,
2867,전공선택,,,4AGC0090,01,,융합기술경영학원론 및 전략,3,서원교,"토1,2,3(강석규교육관(아산) 401)",주간,,
2868,전공선택,,,4AGC0093,01,,과학기술산업정책 동향 및 개발 특론,3,오규택,"토5,6,7(강석규교육관(아산) 503)",주간,,
2869,전공선택,,,4AGC0106,01,,성과역량향상을 위한 조직행동 이론 및 사례연습 세미나,3,김학수,"토5,6,7(강석규교육관(아산) 412)",주간,,
2870,전공선택,,,4AGC0107,01,,기술조직혁신을 위한 현장문제해결: 기본 3,3,김학수,"토8,9,10(강석규교육관(아산) 412)",주간,,
2871,전공선택,,,4AGC0108,01,,AI기반 사업전략기획 1-1,3,채충식,"토1,2,3(강석규교육관(아산) 402)",주간,,
2872,전공선택,,,4AGC0109,01,,산업안전과 스마트팩토리_중급,3,박병기,목13(강석규교육관(아산) 501)/수13(강석규교육관(아산) 501)/화13(강석규교육관(아산) 501),주간,,
2873,전공선택,,,4AGC0110,01,,스마트팩토리 시스템 보안 및 안전관리_중급,3,박병기,목9(강석규교육관(아산) 503)/수9(강석규교육관(아산) 503)/화8(강석규교육관(아산) 503),주간,,
2874,전공선택,,,4AGC0114,01,,기술경영 연구논문 작성 개론,3,권형주,"토5,6,7(강석규교육관(아산) 514)",주간,,
2875,전공선택,,,4AGC0117,01,,PBL수행방법론7:융합기술경영학과,3,정희운,"금8,9,10(강석규교육관(아산) 513)",주간,,
2876,전공선택,,,4AGC0118,01,,공공시장 비즈니스 전략과 마케팅론,3,문병록,"토0,1,2(강석규교육관(아산) 414)",주간,,
2877,전공선택,,,4AGF0020,01,,멀티모달 데이터 융합 기반 로봇과 탄소중립 심층 이해,3,박명석,"토5,6,7(강석규교육관(아산) 414)",주간,,
2878,전공선택,,,4AGF0021,01,,PBL수행방법론7:산업디지털학과,3,박승범,"토11,12,13(강석규교육관(아산) 513)",주간,,
2879,전공선택,,,4AGG0024,01,,글로벌 마케팅 실습,3,전원용,목10(강석규교육관(아산) 319)/수10(강석규교육관(아산) 319)/화10(강석규교육관(아산) 319),주간,,
2880,전공선택,,,4AGG0028,01,,AI자동화와 프로세스 마이닝,3,박승범,목12(강석규교육관(아산) 502)/수12(강석규교육관(아산) 502)/화12(강석규교육관(아산) 502),주간,,
2881,전공선택,,,4AGG0029,01,,딥러닝의 이해와 바이브프로그래밍,3,박승범,목9(강석규교육관(아산) 412)/수9(강석규교육관(아산) 412)/화9(강석규교육관(아산) 412),주간,,
2882,전공선택,,,4AGG0031,01,,지능화 프로젝트 전략 및 실무,3,권영일,목11(강석규교육관(아산) 502)/수11(강석규교육관(아산) 502)/화11(강석규교육관(아산) 502),주간,,
2883,전공선택,,,4AGG0031,02,,지능화 프로젝트 전략 및 실무,3,서효선,목11(강석규교육관(아산) 501)/수11(강석규교육관(아산) 501)/화11(강석규교육관(아산) 501),주간,,
2884,전공선택,,,4AGG0031,03,,지능화 프로젝트 전략 및 실무,3,안경만,목11(강석규교육관(아산) 514)/수11(강석규교육관(아산) 514)/화11(강석규교육관(아산) 514),주간,,
2885,전공선택,,,4AGG0032,01,,AI비즈니스모델:산업인공지능공학과,3,황영규,"토5,6,7(강석규교육관(아산) 321)",주간,,
2886,전공선택,,,4AGG0033,01,,신소재기술디자인 이해 및 실습,3,전원용,"토5,6,7(강석규교육관(아산) 319)",주간,,
2887,전공선택,,,4AGG0034,01,,첨단산업의 이해,3,황영규,목12(강석규교육관(아산) 501)/수12(강석규교육관(아산) 501)/화12(강석규교육관(아산) 501),주간,,
2888,전공선택,,,4AHA0012,01,,신뢰성공학특론,3,김태훈,"금13,14,15(2호관(천안) 102)",야간(천안),,
2889,전공선택,,,4AHA0013,01,,소방약제특론,3,홍성철,"금10,11,12(2호관(천안) 102)",야간(천안),,
2890,전공선택,,,4AHA0015,01,,가스안전공학특론,3,서두현,"목10,11,12(벤처교육관(천안) 201)",야간(천안),,
2891,전공선택,,,4AHA0075,01,,성격과 삶: 인간이해의 심리학,3,한영석,"목13,14,15(벤처교육관(천안) 201)",야간(천안),,
2892,전공선택,,,4AHA0076,01,,예측형 산업안전 리스크 관리,3,김인성,"토3,4,5(제1공학관(아산) 227)",주간,,
2893,전공선택,,,4AHA0077,01,,고급위험기계안전,3,김인성,"토7,8,9(제1공학관(아산) 225)",주간,,
2894,전공선택,,,4AHA0078,01,,화학공정특론,3,정용호,"화13,14,15(제1공학관(아산) 225)",야간,,
2895,전공선택,,,4AHA0079,01,,ESG 개념을 연계한 탄소중립 개론,3,김혁중,"화10,11,12(제1공학관(아산) 225)",야간,,
2896,전공선택,,,4AHB0010,01,,해양정책특론,3,박동선,"화5,6,7(제2공학관(아산) 204)",주간,,
2897,전공선택,,,4AHB0020,01,,고급추정론,3,이호준,"목10,11,12(제2공학관(아산) 215)",주간,,
2898,전공선택,,,4AHB0021,01,,해양통신전파정책특론,3,박상원,"수9,10,11(제2공학관(아산) 204)",주간,,
2899,전공선택,,,4AHB0022,01,,해양방위 ICT 기술특론,3,조기하,"월8,9,10(제2공학관(아산) 204)",주간,,
2900,전공선택,,,4AHC0011,01,,개별연구지도,3,정재욱,"목2,3,4(강의동(산학융합) 311)",주간,,
2901,전공선택,,,4AHC0012,01,,글로벌 경영전략,3,김준홍,"목7,8,9(강의동(산학융합) 311)",주간,,
2902,전공선택,,,4AHD0004,01,,신재생에너지공학,3,구경완,"토5,6,7(강의동(산학융합) 421)",주간(당진),,
2903,전공선택,,,4AHD0009,01,,수소경제와 모빌리티,3,구경완,"토8,9,10(강의동(산학융합) 421)",주간(당진),,
2904,전공선택,,,4AHD0014,01,,논문세미나 1,3,구경완,"토1,2,3(강의동(산학융합) 421)",주간(당진),,
2905,전공선택,,,4AHE0009,01,,업무상질병 산업재해 인정사례 연구,3,임남구,"토7,8,9(제1공학관(아산) 227)",주간,,
2906,전공선택,,,4AHE0010,01,,중대재해처벌법 사례연습 1,3,나민오,"토10,11,12(제1공학관(아산) 227)",야간,,
2907,전공선택,,,4AHE0011,01,,중대재해처벌법 사례연습 2,3,나민오,"토13,14,15(제1공학관(아산) 227)",야간,,
2908,전공선택,,,4AHE0012,01,,재난관리와 리질리언스,3,유재룡,"토0,1,2(제1공학관(아산) 227)",주간,,
2909,전공선택,,,4AHE0013,01,,국가재난안전관리정책,3,전만권,"토4,5,6(제1공학관(아산) 228)",주간,,
2910,전공선택,,,4AOA0019,01,,기후변화 적응을 위한 스마트시티 재난안전 시스템 설계,3,정건희,"화4,5,6(조형과학관(아산) 323)",주간,,
2911,전공선택,,,4AOA0031,01,,스마트건설공학기술,3,김혁중,"토4(조형과학관(아산) 323)/화7,8(조형과학관(아산) 323)",주간,,
2912,전공선택,,,4AOD0008,01,,현장문제해결을 위한 스마트팩토리 기술혁신방법Ⅰ (산학연계),3,김수영,"월9,10,11(제1공학관(아산) 228)",주간,,
2913,전공선택,,,4AVCD159,01,,벤처기업사례연구,3,하규수,"목10,11,12(벤처대학원(서울) 307)",야간,,
2914,전공선택,,,4AVT2843,01,,한국문화의 이해,2,최인우,"화5,6(벤처산학협력관(아산) 103)",주간,,
2915,전공선택,,,4AVT2869,01,,창업경영전략론,2,박종영,"월1,2(강석규교육관(아산) 107)",주간,,
2916,전공선택,,,4AVT2870,01,,경제의기초와생활,2,최인우,"월5,6(강석규교육관(아산) 107)",주간,,
2917,전공선택,,,4AVT2871,01,,생성형 AI와 LLM 기술 동향,2,방진숙,"토1,2(강석규교육관(아산) 213)",주간,,
2918,전공선택,,,4AVT2872,01,,미래자동차 기술과 기술창업,2,김병삼,"화4,5(강석규교육관(아산) 414)",주간,,
2919,전공선택,,,4AVT2873,01,,창업경영의이해,2,박종영,"화2,3(강석규교육관(아산) 414)",주간,,
2920,전공선택,,,4AVT2875,01,,모빌리티 기술의 이해와 혁신,2,오미혜,"금11,12(산학협동2호관(아산) 201)",주간,,
2921,전공선택,,,4AVT2876,01,,기술사업화와 기술창업의 이해,2,박수호,"금13,14(산학협동2호관(아산) 201)",주간,,
2922,전공선택,,,4AVT2878,01,,글로벌 금융과 리스크,3,조경식,"토4,5,6(강석규교육관(아산) 213)",주간,,
2923,전공선택,,,4AVT2880,01,,창업 리더십론,2,박종영,"토5,6(강석규교육관(아산) 214)",주간,,
2924,전공선택,,,4AVT2881,01,,R&D코칭론,2,박종영,"토7,8(강석규교육관(아산) 214)",주간,,
2925,전공선택,,,4AVT2882,01,,실전창업과 창업경영,2,최인우,"토7,8(강석규교육관(아산) 215)",주간,,
2926,전공선택,,,4AVT2883,01,,창업마케팅전략론,2,박종영,"월3,4(강석규교육관(아산) 107)",주간,,
2927,전공선택,,,4AVT2884,01,,한국금융의이해,2,조경식,"화1,2(벤처산학협력관(아산) 103)",주간,,
2928,전공선택,,,4AVT2885,01,,벤처투자의 통합적 접근,2,구자규,"토3,4(강석규교육관(아산) 215)",주간,,
2929,전공선택,,,4AVT2886,01,,정부지원사업 이해와 전략,2,김유환,"토5,6(강석규교육관(아산) 215)",주간,,
2930,전공선택,,,4AVT2887,01,,B2B 마케팅 전략과 사업화,2,이주열,"토3,4(강석규교육관(아산) 214)",주간,,
2931,전공선택,,,4AVT2888,01,,생성형 ai 활용 및 실습,2,안용학,"화0,1(강석규교육관(아산) 414)",주간,,
2932,전공선택,,,4AWW7138,01,,가족복지론,3,함선희,"월12,13,14(벤처교육관(천안) 306)",야간(천안),,
2933,전공선택,,,4AWW7202,01,,성격심리,2,권오현,"월13,14(벤처교육관(천안) 201)",야간(천안),,
2934,전공선택,,,4AWW7204,01,,진로상담,2,방석찬,"월9,10(벤처교육관(천안) 307)",야간(천안),,
2935,전공선택,,,4AWW7212,01,,상담실습 및 사례연구,2,권오현,"월9,10(벤처교육관(천안) 308)",야간(천안),,
2936,전공선택,,,4AWW7221,01,,특수아상담,2,박우영,"월13,14(벤처교육관(천안) 307)",야간(천안),,
2937,전공선택,,,4AWW7236,01,,상담기법,2,권오현,"월11,12(벤처교육관(천안) 307)",야간(천안),,
2938,전공선택,,,4AWW7403,01,,프로그램개발과 평가,2,이혜정,"월13,14(1호관(천안) 205)",야간(천안),,
2939,전공선택,,,4AWW7410,01,,청소년복지 ,2,오은희,"월11,12(1호관(천안) 205)",야간(천안),,
2940,전공선택,,,4AWW7442,01,,학업상담,2,최인선,"월9,10(1호관(천안) 205)",야간(천안),,
2941,전공선택,,,4AWW8027,01,,석사논문연구,3,안은재,"월13,14,15(1호관(천안) 403)",야간(천안),,
2942,전공선택,,,4AWW8031,01,,영재교육심리,2,박경희,"월4,5(종합정보관(천안) 504)",야간(천안),,
